source,property_id,price,location,size_sqft,year_built,bedrooms,bathrooms,lot_size,property_type,school_score,rental_estimate,price_history,walk_score,transit_score,bike_score
RealtyUS,9319799979,4200.0,"Boston, MA",1000.0,,3.0,2.0,999.0,condos,1.8,3350.0,"[('2025-03-06', 4200.0), ('2025-02-27', 0.0), ('2024-11-27', 3300.0), ('2024-09-25', 3800.0), ('2024-09-24', 3800.0), ('2024-09-07', 0.0), ('2024-08-19', 3600.0), ('2024-08-03', 3800.0), ('2024-07-25', 4000.0), ('2024-07-17', 4000.0), ('2024-07-02', 4200.0), ('2024-04-07', 4200.0), ('2021-06-07', 3500.0), ('2021-05-28', 3500.0), ('2021-05-11', 3500.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9554414927,4100.0,"Boston, MA",1000.0,,3.0,2.0,999.0,condos,1.8,3350.0,"[('2025-03-06', 4100.0), ('2024-08-27', 3600.0), ('2024-08-03', 3600.0), ('2024-07-25', 3900.0), ('2024-06-28', 4000.0), ('2024-06-06', 4200.0), ('2024-06-02', 4200.0), ('2024-03-20', 4200.0), ('2023-09-11', 3900.0), ('2022-09-19', 3600.0), ('2021-08-13', 3500.0), ('2021-08-01', 3500.0), ('2021-06-21', 3500.0), ('2021-06-15', 3600.0), ('2021-05-11', 3500.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9254881317,3800.0,"Boston, MA",1100.0,,3.0,2.0,1100.0,apartment,1.7,3350.0,"[('2025-03-06', 3800.0), ('2023-09-11', 3400.0), ('2023-09-10', 0.0), ('2023-08-30', 0.0), ('2023-08-23', 3400.0), ('2023-08-22', 3400.0), ('2023-08-01', 3600.0), ('2023-04-25', 3800.0), ('2023-04-09', 3900.0), ('2022-09-02', 3500.0), ('2022-02-26', 0.0), ('2022-02-25', 2900.0), ('2022-02-02', 2900.0), ('2022-01-11', 2900.0), ('2021-12-17', 3200.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9601711122,3975.0,"Boston, MA",1100.0,,3.0,2.0,9999.0,apartment,1.7,3350.0,"[('2025-03-06', 3975.0)]",17.333333333333332,,25.333333333333332
RealtyUS,4478614806,3000.0,"Boston, MA",1000.0,1905.0,2.0,1.0,9999999.0,apartment,2.363636363636364,3350.0,"[('2025-03-06', 3000.0), ('2022-08-07', 1400.0), ('2022-06-04', 2725.0), ('2022-06-02', 2725.0), ('2022-05-04', 0.0), ('2022-04-27', 2725.0), ('2022-04-27', 2725.0), ('2022-03-09', 2725.0), ('2022-02-14', 2750.0), ('2015-06-13', 2000.0), ('2015-04-13', 2000.0), ('2015-02-07', 1875.0), ('2015-02-04', 1875.0), ('2015-01-16', 1900.0), ('2013-08-30', 1600.0), ('2011-05-19', 1500.0), ('2011-05-12', 1400.0), ('2011-04-29', 1500.0), ('2011-03-26', 1400.0)]",17.333333333333332,,25.333333333333332
RealtyUS,4858589791,3500.0,"Boston, MA",1000.0,,3.0,1.0,9999.0,apartment,2.8,3350.0,"[('2025-03-06', 3500.0), ('2018-09-12', 813000.0), ('2018-07-17', 889000.0), ('2018-07-15', 914900.0), ('2018-07-14', 889900.0), ('2018-07-12', 914900.0), ('2006-03-16', 375000.0), ('2006-01-06', 385900.0), ('2004-07-26', 460000.0), ('2004-01-08', 405000.0)]",17.333333333333332,,25.333333333333332
RealtyUS,3978570668,4000.0,"Boston, MA",1302.0,,4.0,1.0,9999.0,apartment,2.2,3350.0,"[('2025-03-06', 4000.0), ('2024-08-28', 0.0), ('2024-08-27', 1075.0), ('2024-08-26', 0.0), ('2024-08-24', 1050.0), ('2024-08-23', 1175.0), ('2024-08-22', 1275.0), ('2024-06-07', 0.0), ('2024-06-06', 1050.0), ('2024-06-05', 1100.0), ('2023-12-06', 0.0), ('2023-11-24', 0.0), ('2023-11-19', 1050.0), ('2023-11-18', 1075.0), ('2023-11-16', 1050.0), ('2023-11-14', 1100.0), ('2023-11-10', 1175.0), ('2023-11-09', 3525.0), ('2023-11-09', 1150.0), ('2023-11-04', 1225.0), ('2023-11-01', 1275.0), ('2023-10-28', 1325.0), ('2023-10-27', 1400.0), ('2023-10-26', 1425.0), ('2023-10-25', 1600.0), ('2023-10-23', 3550.0), ('2023-10-22', 1400.0), ('2023-10-21', 1425.0), ('2023-10-20', 0.0), ('2023-09-29', 1400.0), ('2023-09-28', 1425.0), ('2023-09-22', 0.0), ('2023-09-10', 1500.0), ('2023-08-10', 3525.0), ('2023-08-03', 3525.0), ('2023-07-20', 0.0), ('2023-07-14', 3600.0), ('2023-07-14', 3600.0), ('2023-07-14', 1150.0), ('2023-07-12', 1200.0), ('2023-07-08', 0.0), ('2023-06-21', 3700.0), ('2023-06-16', 1125.0), ('2023-06-15', 0.0), ('2023-06-06', 1125.0), ('2023-06-04', 0.0), ('2023-06-03', 1125.0), ('2023-06-01', 1350.0), ('2023-05-27', 1450.0), ('2023-05-26', 1500.0), ('2023-05-24', 3700.0), ('2023-05-22', 1575.0), ('2023-05-18', 1600.0), ('2023-05-14', 1625.0), ('2023-05-13', 1675.0), ('2023-05-12', 1700.0), ('2023-05-10', 1650.0), ('2023-05-08', 1700.0), ('2023-05-05', 1675.0), ('2023-04-30', 1700.0), ('2023-04-28', 1650.0), ('2023-04-04', 0.0), ('2023-03-24', 1725.0), ('2023-03-20', 1750.0), ('2023-03-19', 1775.0), ('2023-03-18', 1750.0), ('2023-03-17', 1800.0), ('2022-08-02', 0.0), ('2022-07-04', 3500.0), ('2022-06-29', 0.0), ('2022-06-29', 3900.0), ('2022-06-25', 3500.0), ('2022-06-25', 0.0), ('2022-06-24', 0.0), ('2022-06-24', 3900.0), ('2022-06-23', 3500.0), ('2022-06-23', 0.0), ('2022-06-22', 0.0), ('2022-06-21', 0.0), ('2022-06-20', 0.0), ('2022-06-20', 3900.0), ('2022-06-19', 3500.0), ('2022-06-19', 0.0), ('2022-06-18', 3900.0), ('2022-06-18', 0.0), ('2022-06-17', 0.0), ('2022-06-17', 5625.0), ('2022-06-16', 3500.0), ('2022-06-16', 5575.0), ('2022-06-15', 5625.0), ('2022-06-14', 0.0), ('2022-06-14', 5975.0), ('2022-06-13', 5625.0), ('2022-06-12', 5925.0), ('2022-06-11', 5625.0), ('2022-06-10', 3500.0), ('2022-06-10', 3500.0), ('2022-06-10', 5675.0), ('2022-06-09', 5625.0), ('2022-06-08', 5675.0), ('2022-06-07', 0.0), ('2022-06-07', 5625.0), ('2022-06-06', 3900.0), ('2022-06-06', 0.0), ('2022-06-05', 0.0), ('2022-06-05', 3900.0), ('2022-06-05', 5675.0), ('2022-06-04', 0.0), ('2022-06-04', 5625.0), ('2022-06-03', 3900.0), ('2022-06-03', 0.0), ('2022-06-02', 0.0), ('2022-06-02', 5825.0), ('2022-06-01', 5625.0), ('2022-05-31', 0.0), ('2022-05-31', 5750.0), ('2022-05-30', 0.0), ('2022-05-30', 8325.0), ('2022-05-29', 0.0), ('2022-05-29', 3900.0), ('2022-05-29', 5750.0), ('2022-05-27', 0.0), ('2022-05-27', 0.0), ('2022-05-26', 3900.0), ('2022-05-26', 0.0), ('2022-05-26', 5625.0), ('2022-05-25', 8675.0), ('2022-05-24', 0.0), ('2022-05-24', 3900.0), ('2022-05-24', 5675.0), ('2022-05-22', 3900.0), ('2022-05-22', 0.0), ('2022-05-21', 0.0), ('2022-05-20', 0.0), ('2022-05-20', 3900.0), ('2022-05-19', 3900.0), ('2022-05-19', 0.0), ('2022-05-18', 0.0), ('2022-05-17', 0.0), ('2022-05-17', 3900.0), ('2022-05-15', 0.0), ('2022-05-14', 3900.0), ('2022-05-14', 0.0), ('2022-05-12', 0.0), ('2022-05-11', 0.0), ('2022-05-11', 3900.0), ('2022-05-09', 0.0), ('2022-05-06', 3900.0), ('2022-05-06', 0.0), ('2022-05-05', 0.0), ('2022-05-02', 0.0), ('2022-05-02', 3900.0), ('2022-04-30', 0.0), ('2022-04-29', 3900.0), ('2022-04-29', 0.0), ('2022-04-28', 0.0), ('2022-04-28', 3900.0), ('2022-04-27', 3900.0), ('2022-04-26', 0.0), ('2022-04-23', 3900.0), ('2022-04-23', 0.0), ('2022-04-20', 0.0), ('2022-04-20', 3900.0), ('2022-04-14', 3800.0), ('2022-04-11', 3900.0), ('2022-04-11', 0.0), ('2022-03-31', 0.0), ('2022-03-31', 3900.0), ('2022-03-28', 3900.0), ('2021-09-14', 0.0), ('2021-08-23', 3400.0), ('2020-04-22', 3167.0), ('2020-01-14', 0.0), ('2019-12-07', 3167.0), ('2019-12-07', 0.0), ('2019-11-02', 3167.0), ('2019-10-14', 3483.0), ('2019-10-14', 0.0), ('2019-09-08', 3483.0), ('2015-08-10', 2700.0), ('2015-05-07', 2700.0), ('2014-08-02', 2500.0), ('2014-06-24', 2700.0), ('2014-05-01', 2700.0)]",17.333333333333332,,25.333333333333332
RealtyUS,4955090115,4200.0,"Boston, MA",1270.0,,4.0,2.0,9999.0,apartment,1.5,3350.0,"[('2025-03-06', 4200.0), ('2018-09-11', 3200.0), ('2018-08-14', 3200.0), ('2018-08-08', 3400.0), ('2018-07-31', 3600.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9662660813,800.0,"Boston, MA",1270.0,,3.0,2.0,9999.0,apartment,2.1,3350.0,"[('2025-03-06', 800.0)]",17.333333333333332,,25.333333333333332
RealtyUS,4561757202,3500.0,"Boston, MA",1270.0,,3.0,2.0,9999.0,apartment,1.7,3350.0,"[('2025-03-06', 3500.0), ('2013-08-29', 2150.0), ('2012-12-21', 2200.0), ('2012-11-15', 2200.0), ('2012-09-24', 2250.0)]",17.333333333333332,,25.333333333333332
RealtyUS,3553058568,3600.0,"Boston, MA",1300.0,,2.0,3.0,9999.0,apartment,2.8,3350.0,"[('2025-03-06', 3600.0), ('2013-08-29', 300000.0), ('2011-09-15', 339000.0), ('2011-03-07', 339000.0), ('2011-01-07', 339000.0), ('2010-09-21', 359000.0), ('2010-06-22', 359000.0)]",17.333333333333332,,25.333333333333332
RealtyUS,3692396171,3250.0,"Boston, MA",1300.0,,3.0,1.0,9999.0,apartment,2.363636363636364,3350.0,"[('2025-03-06', 3250.0), ('2022-08-02', 2500.0), ('2022-07-05', 2500.0), ('2022-07-01', 2400.0), ('2022-06-15', 2400.0), ('2022-03-21', 2500.0), ('2015-09-03', 1750.0), ('2015-08-04', 1850.0), ('2015-07-09', 1850.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9378049653,3800.0,"Boston, MA",1000.0,,4.0,1.0,3000.0,apartment,1.8,3350.0,"[('2025-03-05', 3800.0), ('2024-10-01', 3800.0), ('2024-09-10', 3800.0), ('2024-07-11', 3800.0)]",17.333333333333332,,25.333333333333332
RealtyUS,3249644766,2600.0,"Boston, MA",800.0,1965.0,2.0,1.0,9999.0,condos,2.1818181818181817,3350.0,"[('2025-03-05', 2600.0), ('2023-03-27', 2400.0), ('2023-02-16', 2400.0), ('2023-02-09', 360000.0), ('2023-01-04', 390000.0), ('2022-12-14', 395000.0), ('2022-11-22', 399900.0), ('2022-11-01', 410000.0), ('2022-10-19', 419900.0), ('2016-12-23', 260000.0), ('2016-09-05', 249900.0), ('2009-08-28', 177500.0), ('2009-06-12', 179900.0), ('2008-12-14', 179900.0), ('2008-03-13', 179900.0), ('2007-12-12', 194900.0), ('2007-06-11', 194900.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9313475987,3000.0,"Boston, MA",1240.0,,3.0,1.0,5000.0,apartment,1.5,3350.0,"[('2025-03-05', 3000.0), ('2021-09-03', 3200.0), ('2021-07-21', 3200.0), ('2021-07-06', 3200.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9372463081,3075.0,"Boston, MA",650.0,,1.0,1.0,650.0,apartment,2.636363636363636,3350.0,"[('2025-03-04', 3075.0), ('2024-10-21', 0.0), ('2024-10-21', 2800.0), ('2024-10-01', 2800.0), ('2024-09-30', 2800.0), ('2022-06-04', 2675.0), ('2022-06-02', 2675.0), ('2022-05-27', 2675.0), ('2022-05-16', 2675.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9360484982,2800.0,"Boston, MA",870.0,,1.0,1.0,870.0,apartment,1.9090909090909087,3350.0,"[('2025-03-04', 2800.0), ('2023-06-22', 0.0), ('2023-06-21', 2475.0), ('2022-06-04', 2500.0), ('2022-06-02', 2500.0), ('2022-05-09', 0.0), ('2022-05-06', 2500.0), ('2022-05-05', 2500.0), ('2022-04-27', 2500.0), ('2021-09-13', 2300.0), ('2021-08-06', 2300.0), ('2021-07-24', 2400.0), ('2021-05-27', 2425.0), ('2020-08-18', 2300.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9575107013,2450.0,"Boston, MA",800.0,,2.0,1.0,9999.0,apartment,2.083333333333333,3350.0,"[('2025-03-04', 2450.0), ('2025-03-03', 2450.0), ('2025-02-28', 2600.0), ('2024-11-27', 2600.0), ('2022-06-10', 2450.0), ('2022-04-29', 2450.0), ('2020-08-18', 2300.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9837250578,1200.0,"Boston, MA",1270.0,,4.0,2.0,9999.0,single_family,2.2,3350.0,"[('2025-03-04', 1200.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9119862330,5450.0,"Boston, MA",1400.0,,4.0,2.0,99999995.0,apartment,2.2,3350.0,"[('2025-03-03', 5450.0), ('2023-09-08', 5000.0), ('2023-04-03', 5400.0), ('2023-03-10', 5400.0), ('2022-05-06', 4200.0), ('2022-03-17', 0.0), ('2022-02-15', 4200.0)]",17.333333333333332,,25.333333333333332
RealtyUS,4423255224,3200.0,"Boston, MA",876.0,,3.0,1.0,99999995.0,condos,1.7,3350.0,"[('2025-03-03', 3200.0), ('2015-11-20', 350000.0), ('2015-09-23', 345000.0), ('2013-08-31', 165000.0), ('2010-06-08', 169000.0), ('2009-07-29', 179800.0), ('2009-07-17', 189900.0), ('2009-07-16', 189900.0), ('2009-07-11', 205000.0), ('2009-06-23', 205000.0), ('2009-06-13', 210000.0), ('2009-05-31', 215000.0), ('2009-05-21', 230000.0), ('2009-05-02', 245000.0), ('2009-04-16', 260000.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9903600958,2950.0,"Boston, MA",1000.0,1920.0,2.0,1.0,3860.0,apartment,2.2,3350.0,"[('2025-03-01', 2950.0), ('2025-01-01', 2950.0), ('2024-11-08', 0.0), ('2024-10-09', 2950.0), ('2024-10-03', 2950.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9870694987,4900.0,"Boston, MA",1270.0,,4.0,2.0,9999.0,apartment,1.8,3350.0,"[('2025-02-28', 4900.0), ('2023-09-11', 4500.0), ('2022-09-02', 4400.0), ('2021-06-01', 4200.0), ('2021-04-28', 4200.0), ('2021-04-22', 0.0), ('2021-04-17', 4200.0), ('2021-04-09', 4200.0), ('2021-03-30', 4100.0), ('2020-08-18', 4000.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9337965850,5500.0,"Boston, MA",1270.0,,4.0,3.0,9999.0,apartment,1.5,3350.0,"[('2025-02-28', 5500.0), ('2024-09-10', 5200.0), ('2024-07-29', 0.0), ('2024-07-09', 5200.0), ('2024-05-28', 5500.0), ('2024-03-12', 5700.0), ('2023-06-05', 3600.0), ('2023-04-26', 4200.0), ('2023-03-31', 0.0), ('2023-03-29', 3600.0), ('2023-03-04', 4200.0), ('2023-03-02', 4200.0), ('2022-12-09', 4200.0), ('2022-11-07', 4500.0)]",17.333333333333332,,25.333333333333332
RealtyUS,4029455281,2300.0,"Boston, MA",700.0,1920.0,1.0,1.0,999999.0,apartment,2.8,3350.0,"[('2025-02-28', 2300.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9667855208,2627.0,"Boston, MA",1270.0,,1.0,1.0,9999.0,apartment,1.4,3350.0,"[('2025-03-07', 0.0), ('2025-03-06', 2627.0), ('2025-03-01', 2644.0), ('2025-02-28', 2644.0), ('2024-07-25', 0.0), ('2024-07-17', 3310.0), ('2024-07-16', 0.0), ('2024-07-04', 2880.0), ('2024-07-03', 0.0), ('2024-06-26', 2932.0), ('2024-06-25', 0.0), ('2024-06-16', 2932.0), ('2024-05-24', 2860.0), ('2022-07-19', 0.0), ('2022-07-14', 2609.0), ('2022-07-08', 2809.0), ('2022-07-07', 0.0), ('2022-05-21', 2865.0)]",17.333333333333332,,25.333333333333332
RealtyUS,4210647061,2550.0,"Boston, MA",1000.0,,2.0,1.0,9999.0,apartment,1.8,3350.0,"[('2025-02-28', 2550.0), ('2014-09-13', 1750.0), ('2014-09-12', 1750.0), ('2014-09-03', 1750.0), ('2014-08-21', 1750.0), ('2008-07-27', 82000.0), ('2008-03-31', 119900.0), ('2008-03-25', 87999.0), ('2007-09-26', 119900.0)]",17.333333333333332,,25.333333333333332
RealtyUS,4992042064,2600.0,"Boston, MA",1200.0,2007.0,2.0,1.0,9999.0,apartment,2.2,3350.0,"[('2025-02-27', 2600.0), ('2024-08-01', 2700.0), ('2024-04-20', 2600.0), ('2024-04-02', 0.0), ('2024-03-11', 2600.0), ('2012-02-17', 209000.0), ('2012-01-03', 209000.0), ('2009-09-12', 99000.0), ('2009-08-05', 99000.0), ('2009-07-18', 115000.0), ('2009-06-24', 145000.0), ('2009-06-08', 180000.0), ('2009-04-14', 265250.0), ('2009-04-08', 173250.0), ('2009-03-22', 335000.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9986527917,5600.0,"Boston, MA",1500.0,,4.0,3.0,99999995.0,apartment,1.5,3350.0,"[('2025-02-27', 5600.0), ('2023-09-11', 5500.0), ('2023-04-03', 5500.0), ('2023-03-10', 5500.0), ('2023-02-13', 4500.0), ('2022-12-30', 0.0), ('2022-12-09', 4500.0)]",17.333333333333332,,25.333333333333332
RealtyUS,4354811537,2600.0,"Boston, MA",1200.0,,2.0,1.0,9999.0,apartment,1.8,3350.0,"[('2025-02-27', 2600.0), ('2025-02-26', 2600.0), ('2013-01-29', 1325.0), ('2013-01-04', 1325.0)]",17.333333333333332,,25.333333333333332
RealtyUS,3443818884,2800.0,"Boston, MA",1000.0,1920.0,2.0,1.0,2441.0,apartment,2.1818181818181817,3350.0,"[('2025-02-27', 2800.0), ('2021-06-23', 0.0), ('2021-06-02', 2400.0), ('2018-05-07', 2150.0), ('2018-04-10', 2150.0), ('2011-08-13', 1250.0), ('2011-08-05', 1250.0), ('2008-04-01', 1395.0), ('2008-03-09', 1395.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9360953856,3000.0,"Boston, MA",1000.0,1890.0,3.0,1.0,9999.0,apartment,2.1,3350.0,"[('2025-02-27', 3000.0), ('2023-12-30', 3000.0), ('2023-12-14', 0.0), ('2023-11-28', 3000.0), ('2023-11-13', 3000.0), ('2023-10-03', 0.0), ('2023-10-02', 0.0), ('2023-09-27', 3000.0), ('2023-09-10', 3000.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9653783443,3900.0,"Boston, MA",1270.0,,3.0,2.0,9999.0,apartment,1.5,3350.0,"[('2025-02-26', 3900.0), ('2022-07-25', 3400.0), ('2022-06-03', 0.0), ('2022-06-02', 3400.0), ('2022-05-08', 3400.0), ('2022-03-08', 3400.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9636758164,4600.0,"Dorchester, MA",1270.0,,4.0,2.0,9999.0,apartment,1.7,3350.0,"[('2025-02-26', 4600.0), ('2022-04-12', 4000.0), ('2022-04-07', 0.0), ('2022-03-15', 4000.0), ('2021-08-25', 0.0), ('2021-08-13', 3700.0), ('2021-08-09', 3700.0), ('2021-08-03', 3700.0), ('2021-08-02', 3700.0), ('2021-07-06', 3800.0)]",17.333333333333332,,25.333333333333332
RealtyUS,4805978716,4400.0,"Boston, MA",1270.0,,4.0,2.0,9999.0,apartment,2.2,3350.0,"[('2025-02-26', 4400.0), ('2023-03-18', 4000.0), ('2023-03-10', 0.0), ('2023-03-08', 0.0), ('2023-02-28', 4000.0), ('2023-02-26', 4000.0), ('2021-09-05', 3700.0), ('2021-07-25', 3700.0), ('2021-06-21', 3700.0), ('2021-06-07', 3750.0), ('2021-04-22', 3800.0), ('2011-05-21', 1800.0), ('2011-05-17', 1800.0), ('2010-08-13', 1600.0), ('2010-07-23', 1600.0), ('2010-07-14', 1600.0), ('2010-06-01', 1600.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9219128234,4600.0,"Dorchester, MA",1270.0,,4.0,2.0,9999.0,apartment,1.7,3350.0,"[('2025-02-26', 4600.0), ('2024-07-28', 4200.0), ('2024-07-25', 0.0), ('2024-06-28', 4200.0), ('2024-05-28', 4400.0), ('2024-04-11', 4500.0), ('2024-04-01', 4600.0), ('2022-04-12', 3950.0), ('2022-04-10', 0.0), ('2022-03-30', 3950.0), ('2021-06-10', 3800.0), ('2021-02-05', 3800.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9327962550,3900.0,"Boston, MA",1270.0,,3.0,2.0,9999.0,apartment,1.5,3350.0,"[('2025-02-26', 3900.0), ('2023-05-01', 3600.0), ('2023-04-26', 0.0), ('2023-04-25', 0.0), ('2023-04-24', 0.0), ('2023-04-07', 3600.0), ('2023-03-25', 0.0), ('2023-03-24', 3600.0), ('2023-03-24', 3600.0), ('2023-02-16', 3600.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9949956803,3900.0,"Boston, MA",1270.0,,3.0,2.0,9999.0,apartment,1.5,3350.0,"[('2025-03-01', 0.0), ('2025-02-26', 3900.0), ('2025-02-20', 3900.0), ('2023-02-28', 0.0), ('2023-02-21', 3600.0), ('2022-09-01', 3400.0), ('2022-04-04', 3400.0), ('2022-03-29', 0.0), ('2022-03-01', 3400.0), ('2021-05-11', 3200.0), ('2021-04-22', 0.0), ('2021-04-17', 3200.0), ('2021-01-22', 3200.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9248744881,4400.0,"Boston, MA",1270.0,,4.0,2.0,9999.0,apartment,2.2,3350.0,"[('2025-02-26', 4400.0), ('2023-03-24', 0.0), ('2023-03-23', 4000.0), ('2016-07-12', 2600.0), ('2016-07-02', 2800.0), ('2016-06-05', 2600.0), ('2016-05-25', 2800.0), ('2016-05-24', 2800.0), ('2016-05-24', 2800.0), ('2016-05-16', 2800.0), ('2016-05-08', 3100.0), ('2016-05-05', 2950.0), ('2016-04-06', 3100.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9033656028,4600.0,"Dorchester, MA",1270.0,,4.0,2.0,9999.0,apartment,1.7,3350.0,"[('2025-02-26', 4600.0), ('2022-04-04', 3950.0), ('2022-04-01', 0.0), ('2022-03-15', 3950.0)]",17.333333333333332,,25.333333333333332
RealtyUS,4990542468,3150.0,"Boston, MA",900.0,2017.0,2.0,1.0,8000.0,apartment,2.1818181818181817,3350.0,"[('2025-02-26', 3150.0), ('2024-04-02', 3000.0), ('2024-03-22', 0.0), ('2024-03-21', 0.0), ('2024-03-15', 3000.0), ('2024-02-29', 3000.0), ('2023-03-02', 2900.0), ('2023-01-26', 0.0), ('2023-01-26', 0.0), ('2023-01-06', 2900.0), ('2023-01-04', 2900.0), ('2022-03-02', 2800.0), ('2022-01-18', 0.0), ('2022-01-07', 2800.0), ('2022-01-03', 2800.0), ('2021-12-02', 2800.0), ('2019-09-04', 2800.0), ('2019-08-21', 2800.0), ('2019-07-17', 0.0), ('2019-07-09', 2800.0), ('2018-02-02', 2500.0), ('2017-05-23', 2600.0), ('2017-05-22', 2600.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9789736838,2950.0,"Boston, MA",1120.0,1991.0,3.0,1.0,8712.0,apartment,2.1,3350.0,"[('2025-02-26', 2950.0)]",17.333333333333332,,25.333333333333332
RealtyUS,4354811537,2600.0,"Boston, MA",1200.0,,2.0,1.0,9999.0,apartment,1.8,3350.0,"[('2025-02-27', 2600.0), ('2025-02-26', 2600.0), ('2013-01-29', 1325.0), ('2013-01-04', 1325.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9348348632,3650.0,"Boston, MA",1000.0,,3.0,2.0,99999995.0,apartment,2.8,3350.0,"[('2025-02-25', 3650.0), ('2023-09-11', 3400.0), ('2022-12-18', 3600.0)]",17.333333333333332,,25.333333333333332
RealtyUS,4591592211,5000.0,"Boston, MA",1300.0,,4.0,2.0,99999995.0,apartment,1.8,3350.0,"[('2025-02-25', 5000.0), ('2023-09-11', 4700.0), ('2021-04-16', 4200.0), ('2021-04-07', 4200.0), ('2021-02-18', 4200.0), ('2021-02-13', 4300.0), ('2020-08-18', 4000.0), ('2020-08-18', 4200.0), ('2018-01-31', 1900.0), ('2018-01-18', 1900.0), ('2018-01-09', 2100.0), ('2015-11-18', 2000.0), ('2015-10-05', 2000.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9292180700,4800.0,"Boston, MA",1200.0,,4.0,2.0,99999995.0,apartment,2.2,3350.0,"[('2025-02-26', 4800.0), ('2025-02-25', 4700.0), ('2022-02-02', 3850.0), ('2021-12-29', 3850.0), ('2021-11-02', 3850.0), ('2012-02-16', 1375.0), ('2012-01-12', 1350.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9407551951,2000.0,"Boston, MA",1270.0,,1.0,1.0,9999.0,apartment,2.5454545454545454,3350.0,"[('2025-02-25', 2000.0), ('2025-02-25', 2000.0), ('2025-02-04', 2000.0), ('2025-01-22', 0.0), ('2024-07-02', 0.0), ('2024-06-25', 2100.0), ('2024-06-20', 2100.0), ('2024-06-20', 2100.0), ('2024-06-04', 2175.0), ('2024-04-17', 2175.0), ('2024-02-20', 2175.0), ('2024-02-01', 2100.0), ('2023-10-02', 2100.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9895863658,3600.0,"Boston, MA",1270.0,,4.0,1.0,9999.0,apartment,2.5454545454545454,3350.0,"[('2025-02-26', 3600.0), ('2025-02-26', 3600.0), ('2025-02-25', 3600.0), ('2025-02-11', 3600.0), ('2025-02-05', 0.0), ('2025-01-25', 3600.0), ('2025-01-22', 0.0), ('2025-01-14', 0.0), ('2025-01-12', 3600.0), ('2024-09-01', 3600.0), ('2024-08-08', 0.0), ('2024-04-17', 3600.0), ('2024-03-18', 3600.0), ('2024-02-13', 3600.0), ('2020-07-28', 2800.0), ('2020-06-26', 2800.0), ('2020-05-19', 2800.0), ('2020-03-23', 3000.0), ('2018-07-04', 1975.0), ('2018-06-26', 1975.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9240891557,5200.0,"Boston, MA",1200.0,,4.0,2.0,99999995.0,apartment,1.5,3350.0,"[('2025-02-25', 5200.0), ('2023-01-24', 3800.0), ('2023-01-06', 0.0), ('2022-12-09', 3800.0), ('2022-11-07', 4250.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9369814304,2000.0,"Boston, MA",1270.0,,1.0,1.0,9999.0,apartment,2.5454545454545454,3350.0,"[('2025-02-25', 2000.0), ('2025-02-25', 2000.0), ('2025-02-04', 2000.0), ('2025-01-22', 0.0), ('2024-07-02', 0.0), ('2024-06-25', 2100.0), ('2024-06-20', 2100.0), ('2024-06-20', 2100.0), ('2024-06-04', 2175.0), ('2024-04-17', 2175.0), ('2024-02-20', 2175.0), ('2020-08-18', 1600.0)]",17.333333333333332,,25.333333333333332
RealtyUS,9343499828,4800.0,"Boston, MA",1200.0,,4.0,2.0,99999995.0,apartment,2.8,3350.0,"[('2025-02-25', 4800.0), ('2023-08-08', 4400.0), ('2022-12-18', 4000.0)]",17.333333333333332,,25.333333333333332
RealtyUS,4348030635,4800.0,"Boston, MA",1400.0,,4.0,3.0,9999.0,apartment,2.2,3350.0,"[('2025-02-25', 4800.0), ('2023-04-15', 0.0), ('2023-04-06', 0.0), ('2023-04-05', 4600.0), ('2023-04-04', 4600.0)]",17.333333333333332,,25.333333333333332
